,bin,name,first_author,author_corresponding,counts,work_citedby
9853,6,Autonomous Vehicle Technology and Safety Systems,0,0,2,1
9854,6,Avian Ecology and Climate Change Impacts,0,0,1,0
9855,6,Avian Vocal Communication and Evolutionary Implications,20,10,76,331
9856,6,Bacterial Biofilms and Quorum Sensing Mechanisms,5,3,50,142
9857,6,Bacterial Pathogenesis in Animal and Human Health,2,1,12,0
9858,6,Bacterial Physiology and Genetics,17,15,65,433
9859,6,Banking and Finance in Economic Systems,7,9,22,117
9860,6,Bartonella Infections and Zoonotic Potential,4,2,35,159
9861,6,Battery Recycling and Rare Earth Recovery,0,0,1,12
9862,6,Bayesian Monte Carlo Methods in Scientific Inference,0,0,1,4
9863,6,Behavioral Economics and Decision Making,1,0,8,75
9864,6,Behavioral Interventions in Special Education,14,11,48,120
9865,6,Biblical Studies and Christian Theology,46,44,53,5
9866,6,Bibliometric Analysis and Research Evaluation,3,2,18,52
9867,6,Bioactive Limonoids in Medicinal Plants,0,0,1,5
9868,6,Bioavailability and Health Effects of Curcumin,0,0,4,79
9869,6,Biochemical Studies of Annonaceae Family Plants,0,0,1,0
9870,6,Biochemical and Pharmacological Functions of Beta-Carboline Alkaloids,0,1,1,0
9871,6,Biochemicals Associated with Myofascial Pain and Inflammation,0,0,2,5
9872,6,Biochemistry of Diabetic Complications,5,6,25,110
9873,6,Biodegradable Polymers as Biomaterials and Packaging,0,0,1,0
9874,6,Biodiversity Conservation and Ecosystem Management,0,0,4,24
9875,6,Biofortification of Staple Crops for Human Nutrition,2,2,2,11
9876,6,Biogenesis and Functions of Circular RNAs,4,2,21,130
9877,6,Biogeochemical Cycling of Nutrients in Aquatic Ecosystems,0,0,1,6
9878,6,Biogeochemical Cycling of Turf Grasses in the United States,1,0,7,3
9879,6,Biological Activities of Diterpenoids from Medicinal Plants,0,0,4,22
9880,6,Biological Activities of Phenothiazines and Related Compounds,1,1,1,0
9881,6,Biological Activities of Triterpenoids and Saponins,1,1,1,0
9882,6,Biological Agents for Bioterrorism,2,4,18,39
9883,6,Biological Basis and Clinical Management of Syphilis,8,12,53,91
9884,6,Biological Control of Invasive Species Management,1,0,8,20
9885,6,Biological Methane Utilization and Metabolism,0,0,1,0
9886,6,Biological Properties of Aloe Vera and Related Compounds,0,0,2,0
9887,6,Biological Properties of Garlic and Its Compounds,0,0,1,0
9888,6,Biological Role of Caveolae in Cellular Processes,0,0,9,0
9889,6,Biological and Biomimetic Flight Dynamics,1,0,2,0
9890,6,Biological and Clinical Effects of Ionizing Radiation,2,0,41,280
9891,6,Biological and Synthetic Hydrogenases: Mechanisms and Applications,2,2,8,25
9892,6,Biological and Therapeutic Properties of Bee Products,0,0,2,0
9893,6,Biologically Inspired Adaptive Network Design,1,0,1,0
9894,6,Biology and Pathology of Keratins and Related Disorders,0,0,1,0
9895,6,Bioluminescence Imaging and Reporter Systems,2,1,4,21
9896,6,Biomass Pyrolysis and Conversion Technologies,0,0,2,0
9897,6,Biomass and Bioenergy in the Bioeconomy,0,0,1,5
9898,6,Biomechanical Analysis of Archery Techniques and Equipment,0,0,2,2
9899,6,Biomechanical Analysis of Golf Swing Performance,0,0,1,0
9900,6,Biomechanical Modeling of Arterial Tissues,2,0,5,15
9901,6,Biomechanical Properties of the Cornea and Related Diseases,4,5,22,62
9902,6,Biomechanics and Psychology of Dance Performance,8,7,9,2
9903,6,Biomechanics of Bipedal Locomotion in Robots and Animals,5,1,7,29
9904,6,Biomechanics of Running-Related Injuries,5,4,31,78
9905,6,Biomechanics of Traumatic Brain Injury,1,1,3,8
9906,6,Biomedical Applications of Graphene Nanomaterials,1,2,8,154
9907,6,Biomedical Applications of Spectroscopy Techniques,7,9,44,85
9908,6,Biomedical Ontologies and Text Mining,13,6,44,166
9909,6,Biomedical Optical Imaging and Spectroscopy,9,18,73,138
9910,6,Biomimetic Nanotechnology in Material Synthesis and Assembly,1,0,3,0
9911,6,Bioorganometallic Chemistry of Ferrocene Derivatives,1,0,2,0
9912,6,Biopolitics and State of Exception Studies,1,1,1,1
9913,6,Biosynthesis and Pharmacological Activities of Lignans,0,0,1,13
9914,6,Bisphosphonates in Cancer Treatment and Bone Health,2,1,4,4
9915,6,Black Feminist-Inspired Archaeology in the Americas,1,1,1,0
9916,6,Black Liberation Theology and Social Justice,3,2,6,4
9917,6,Blind Source Separation and Independent Component Analysis,9,2,36,104
9918,6,Blockchain and Internet of Things Integration,7,4,22,149
9919,6,Blood Rheology and Coagulation Mechanisms,3,4,19,91
9920,6,Blood-Brain Barrier and Neurovascular Interactions,6,8,56,245
9921,6,Bluetongue Virus and Culicoides-Borne Diseases in Europe,0,0,1,0
9922,6,Body Art and Modification Practices in Society,0,0,1,1
9923,6,Body Composition Assessment and Analysis,6,4,22,50
9924,6,Body Contouring Techniques and Procedures,12,6,26,41
9925,6,"Body Dysmorphic Disorder: Psychosocial, Clinical, and Treatment Aspects",4,5,14,34
9926,6,Bone Tissue Engineering and Biomaterials,4,3,15,45
9927,6,Bone Tumors and Tumor-like Conditions in Skeletal System,4,2,26,88
9928,6,Borderline Personality Disorder: Psychopathology and Treatment,2,2,23,613
9929,6,Boron Neutron Capture Therapy,0,0,1,0
9930,6,Bose-Einstein Condensation of Polaritons,8,4,20,137
9931,6,Botanical Insecticides in Agriculture and Pest Management,1,1,8,22
9932,6,Botulinum Toxin in Neurology and Medicine,19,26,127,588
9933,6,Brain Fluid Dynamics and Waste Clearance Mechanisms,7,9,61,918
9934,6,Brain Lateralization and Handedness in Humans and Animals,2,0,3,3
9935,6,Brain-Computer Interfaces in Neuroscience and Medicine,69,45,302,1804
9936,6,Branchial Anomalies and Thyroid Abnormalities,0,0,1,2
9937,6,Breast Cancer Screening Technology,3,1,18,52
9938,6,Breast Magnetic Resonance Imaging in Oncology,6,10,50,239
9939,6,Breast Pathology and Imaging Techniques,7,12,24,22
9940,6,Breast Reconstruction Techniques and Outcomes,27,15,119,304
9941,6,"Breastfeeding: Epidemiology, Mechanisms, and Health Outcomes",17,18,73,269
9942,6,Breath Analysis Technology,6,4,32,191
9943,6,British Imperialism in Australia and Beyond,2,2,3,1
9944,6,British and International Counterinsurgency Strategies,1,1,1,0
9945,6,Brown Adipose Tissue Function and Physiology,4,8,83,441
9946,6,Brucellosis: A Re-emerging Zoonosis,1,1,4,24
9947,6,Buddhist Studies in South and East Asia,8,9,12,1
9948,6,Building Resilient Supply Chain,2,2,3,1
9949,6,Bullying Behaviors and Psychological Impact,4,5,12,32
9950,6,Business Law and Competitive Advantage,1,1,1,0
9951,6,Business Management in Information Age,1,1,1,0
9952,6,Byzantine and Eastern Mediterranean Studies,2,2,2,0
9953,6,CHARGE Syndrome and Related Genetic Disorders,1,1,5,16
9954,6,CMOS Image Sensor Technology,1,0,5,17
9955,6,Calcineurin-NFAT Signaling in Transcriptional Regulation,5,1,34,117
9956,6,Calcium Signaling and Ion Channels in Sensation,1,1,6,17
9957,6,Cancer Immunotherapy,85,40,787,6672
9958,6,Cancer Stem Cells and Tumor Metastasis,12,13,81,225
9959,6,Cancer Survivorship and Quality of Life,24,19,199,491
9960,6,Cancer of Unknown Primary Site,8,3,66,40
9961,6,Canon Law and Religious Studies,9,9,11,1
9962,6,Carbon Dioxide Sequestration in Geological Formations,0,0,1,1
9963,6,Carbon Dioxide Utilization for Chemical Synthesis,2,1,7,27
9964,6,Cardiac Rehabilitation and Cardiovascular Health Interventions,37,22,399,2715
9965,6,Cardiac Resynchronization Therapy in Heart Failure,54,28,400,960
9966,6,Cardiac Surgery and Bypass Grafting Outcomes,9,8,39,463
9967,6,Cardiotoxicity of Cancer Treatments,11,5,35,125
9968,6,Casimir Effect Research,1,0,3,39
9969,6,Catalytic C-H Amination Reactions,3,1,7,18
9970,6,Catalytic Carbene Chemistry in Organic Synthesis,14,20,63,416
9971,6,Catalytic Dehydrogenation of Light Alkanes,0,0,2,0
9972,6,Catalytic Nanomaterials,1,1,8,0
9973,6,Catalytic Oxidation of Alcohols,0,1,4,76
9974,6,Cataract Surgery Techniques and Complications,5,0,26,146
9975,6,Catheter Ablation of Cardiac Arrhythmias,24,14,129,288
9976,6,Causes and Effects of Corruption,2,2,4,23
9977,6,Cavity Optomechanics and Nanomechanical Systems,1,0,1,0
9978,6,Cell Mechanics and Extracellular Matrix Interactions,19,19,106,460
9979,6,Cellular Response to Osmotic Stress and Metabolism,0,0,2,4
9980,6,Cellular Senescence and Aging-Related Diseases,5,5,40,411
9981,6,Cephalopod Biology and Behavior,2,0,2,0
9982,6,Cerebellar Contributions to Neurological Disorders and Functions,15,11,42,105
9983,6,Cerebral Autosomal Dominant Arteriopathy with Subcortical Infarcts and Leukoencephalopathy,1,0,4,0
9984,6,Cerebrospinal Fluid Disorders and Hematomas,6,10,34,124
9985,6,Ceremonial and Authority in Medieval Rome,5,5,6,0
9986,6,Challenges and Innovations in Bioinformatics Education,10,8,31,39
9987,6,Challenges and Innovations in Undergraduate Neuroscience Education,0,0,2,3
9988,6,Challenges and Opportunities in Translational Research,28,18,111,240
9989,6,Challenges and Practices in Social Work Profession,0,0,3,1
9990,6,Challenges and Prospects in Russian Agriculture,0,1,1,0
9991,6,Challenges and Solutions in Rural Health Workforce,9,5,35,96
9992,6,Challenges in Elderly Care and Aging Population,3,1,16,0
9993,6,Challenges in Medical Waste Management during COVID-19 Pandemic,3,2,12,20
9994,6,Challenges in Pain Management and Treatment,7,3,32,110
9995,6,Challenges in Understanding and Treating Leprosy,6,6,26,95
9996,6,Challenges of Intercultural Education in Latin America,1,1,1,0
9997,6,Challenges of Urban Poverty and Development,3,2,5,3
9998,6,Changing Geographies of Religion in Modernity,1,0,1,1
9999,6,Changing Prevalence of HIV-Associated Oral Lesions,0,0,2,13
10000,6,Character Education in Educational Settings,0,0,2,0
10001,6,Characterization and Behavior of Nuclear Graphite Materials,1,0,3,0
10002,6,Characterization of Chaotic Quantum Dynamics and Structures,1,0,1,0
10003,6,Characterization of Shale Gas Pore Structure,3,0,6,0
10004,6,Chemical Glycobiology and Therapeutic Applications,1,1,8,131
10005,6,Chemical Mechanical Polishing in Microelectronics Manufacturing,0,0,1,19
10006,6,Chemistry and Applications of Antimicrobial Polymers,1,5,24,183
10007,6,Chemistry and Applications of Metal-Organic Frameworks,0,0,1,0
10008,6,Chemistry and Applications of Tetrazoles,1,0,3,0
10009,6,Chemistry and Biological Activities of Organotin Compounds,0,0,4,0
10010,6,Chemistry and Biological Activities of Vanadium Compounds,5,5,38,256
10011,6,Chemistry and Pharmacology of Amaryllidaceae Alkaloids,1,1,7,6
10012,6,Chemistry and Pharmacology of Quinazoline Compounds,2,1,14,16
10013,6,Chemistry of Actinide and Lanthanide Elements,3,1,11,6
10014,6,Chemometrics in Analytical Chemistry and Food Technology,2,0,2,0
10015,6,Chemotherapy-Induced Dermatological Toxicity,0,0,1,0
10016,6,Chemotherapy-Induced Peripheral Neuropathy in Cancer Treatment,10,6,46,169
10017,6,Child Abuse and Traumatic Brain Injury,5,4,12,6
10018,6,Child Welfare and Foster Care System,4,3,4,4
10019,6,Chimeric Antigen Receptor T Cell Therapy,94,49,802,8584
10020,6,Chiral Separation in Chromatography,1,1,4,2
10021,6,Chiroptical Spectroscopy in Organic Compound Analysis,1,1,6,328
10022,6,Chitin Metabolism in Insects and Mammals,0,0,6,16
10023,6,Cholangiocarcinoma,30,16,226,1488
10024,6,Cholesterol Metabolism and Atherosclerosis,2,2,17,175
10025,6,Cholesterol-lowering Treatment,24,10,178,2740
10026,6,Cholinesterase Inhibitors in Neurodegenerative Diseases,2,0,23,20
10027,6,Christian-Muslim Relations in Historical Context,6,6,6,6
10028,6,Chromatin Remodeling in Cancer and Development,4,3,38,291
10029,6,Chromones and Flavonoids in Medicinal Chemistry,0,0,1,0
10030,6,Chronic Cerebral Hypoperfusion-Related Neurodegenerative Diseases,1,0,14,144
10031,6,Chronic Kidney Disease and Dialysis Treatment,11,9,79,329
10032,6,Chronic Kidney Disease and its Implications,4,3,33,165
10033,6,Chronic Rhinosinusitis and Nasal Polyps,10,11,60,1757
10034,6,Ciliopathies: Genetic Disorders Involving Primary Cilia,26,18,107,374
10035,6,Cinemeducation in Medical and Management Education,0,0,1,0
10036,6,Civil Engineering and Construction,0,0,2,0
10037,6,Civil Rights Movement and Black Studies,19,17,25,22
10038,6,Civil and Religious Law in Europe,6,6,6,0
10039,6,Classification and Interventions for Cerebral Palsy,7,9,49,100
10040,6,Classification and Management of Odontogenic Tumors,3,2,5,9
10041,6,Classification and Management of Vasculitides,5,5,20,906
10042,6,Classification and Treatment of Cutaneous Lymphomas,18,5,128,321
10043,6,Classification and Treatment of Histiocytic Disorders,5,4,28,72
10044,6,Classification and Treatment of Spondyloarthritis,1,0,1,0
10045,6,Classification and Treatment of Vascular Anomalies,10,22,65,316
10046,6,Classification of Brain Tumor Type and Grade,8,5,76,393
10047,6,Click Chemistry in Chemical Biology and Drug Development,7,5,35,121
10048,6,Climate Change Impacts on Forest Carbon Sequestration,0,0,3,23
10049,6,Climate Change and Literature Criticism,2,1,3,0
10050,6,Climate Change and Paleoclimatology,0,0,5,0
10051,6,Climate Change and Variability Research,0,0,5,22
10052,6,Clinical Characteristics and Management of Sarcoidosis,18,12,77,194
10053,6,Clinical Characteristics of Deep Neck Infections,0,0,3,36
10054,6,Clinical Implications of Uterine Anomalies and Treatment,3,1,10,51
10055,6,Clinical Management of Tracheal and Airway Disorders,19,14,137,576
10056,6,Clinical Studies on Coronary Stents and Revascularization,44,31,286,934
10057,6,Clinical and Molecular Aspects of Nocardiosis,1,0,4,0
10058,6,Clinical and Pathological Aspects of Urachal Carcinoma,2,4,18,46
10059,6,Clinicopathology of Fibrous Tumors and Treatment Strategies,6,1,31,10
10060,6,Clostridium difficile Infection and Treatment,36,40,268,1523
10061,6,Cloud Computing and Big Data Technologies,1,1,1,0
10062,6,Cloud Robotics and Automation Research,0,0,1,1
10063,6,Cluster Algebras and Triangulated Categories,0,1,2,2
10064,6,Clustered Regularly Interspaced Short Palindromic Repeats and CRISPR-associated proteins,16,17,99,412
10065,6,Clustering of Time Series Data and Algorithms,5,3,12,36
10066,6,Coastal Dynamics and Climate Change Impacts,0,0,1,2
10067,6,Cochlear Neuropathy and Hearing Loss Mechanisms,8,5,27,54
10068,6,Cognitive Load Theory in Multimedia Learning,2,1,9,62
10069,6,Cognitive Mechanisms of Anxiety and Depression,8,8,34,356
10070,6,Cold War Feminism and Transnational Activism,2,2,5,2
10071,6,Collaborative Governance in Public Administration and Management,3,3,6,65
10072,6,Colloidal Particles in Complex Systems,0,0,4,12
10073,6,Colonialism and Identity in German Literature and History,1,1,1,0
10074,6,Colonialism and Post-Colonialism in Africa,8,7,8,0
10075,6,Color Constancy and Colorimetry,1,0,1,0
10076,6,Color Psychology and Product Design,4,0,7,0
10077,6,Colorectal Cancer Research and Treatment,14,9,81,329
10078,6,Combinatorial Mathematics and Algebraic Combinatorics,0,0,1,0
10079,6,Comics and Medicine: Interdisciplinary Perspectives on Graphic Narratives,1,1,1,4
10080,6,Community Resilience to Natural Disasters,13,10,28,99
10081,6,Comparative Analysis of Networking Dynamics in the Middle East and Asia,0,1,1,3
10082,6,Comparative Analysis of Organic Agricultural Practices,0,0,5,10
10083,6,Competition in Two-Sided Markets,3,0,9,42
10084,6,"Competition, Collusion, and Market Structure Dynamics",1,1,1,0
10085,6,Complexity Theory and Emergent Systems,1,0,2,2
10086,6,Complications and Management of Stoma-related Issues,0,1,1,1
10087,6,Complications and Techniques in Thyroid Surgery,4,7,36,38
10088,6,Complications of Gallstone Disease,2,1,3,12
10089,6,Composition and Health Effects of Human Milk,17,10,108,719
10090,6,Compositional and Nutritional Aspects of Camel Milk,0,0,1,1
10091,6,Comprehensive Approach to School Health Promotion,4,1,11,10
10092,6,Comprehensive Integration of Single-Cell Transcriptomic Data,32,38,194,1275
10093,6,Computational Chemistry and Polymer Physics,1,0,1,0
10094,6,Computational Complexity and Algorithmic Information Theory,4,1,5,12
10095,6,Computational Methods in Drug Discovery,11,7,109,374
10096,6,Computational Modeling of Visual Saliency Detection,3,3,12,30
10097,6,Computational Principles of Motor Control and Learning,9,2,28,56
10098,6,Computational Text Analysis in Social Sciences,2,1,6,40
10099,6,Computational Thinking in Education,1,1,4,3
10100,6,Computer Graphics and Visualization Techniques,1,0,1,0
10101,6,Conceptualization and Measurement of Time Perspective,1,0,3,14
10102,6,Conceptualizing the Circular Economy and Sustainable Supply Chains,1,1,2,2
10103,6,Condition Assessment of Power Transformers,1,0,1,0
10104,6,Conducting Polymer Research,0,0,6,7
10105,6,Cone-Beam Computed Tomography in Dentistry,0,0,1,0
10106,6,Conflict Management and Negotiation Strategies,0,0,2,4
10107,6,Conflict Reconstruction and State-Building in Central Asia,7,2,8,4
10108,6,Conflict and State Building in Myanmar,1,0,1,0
10109,6,Congenital Coronary Artery Anomalies and Their Management,8,6,26,16
10110,6,Connected Component Labeling Algorithms,1,0,1,2
10111,6,Consequences of Mortgage Credit Expansion and Housing Market Dynamics,12,6,26,164
10112,6,Consequences of Nuclear War and Global Security,0,0,1,0
10113,6,Conservation Science and Policy Advocacy,0,0,1,3
10114,6,Conservation and Management of Satoyama Landscapes in Japan,1,0,20,0
10115,6,Conservation of Sharks and Rays,1,0,7,3
10116,6,Constitutional Reform and Legal Modernization in Russia,0,0,2,0
10117,6,Constitutional Rights and Legal Theory in Latin America,2,2,2,0
10118,6,Constructions of Masculinity and Men's Well-being,0,0,15,11
10119,6,Consumer Behavior in Brand Consumption and Identification,2,2,4,117
10120,6,Contemporary Art and Aesthetics Theory,2,2,2,1
