,author_name,bin,domain_name,first_author,author_corresponding,counts,work_citedby,Summary_Country,Summary_Institution
46573,Seema S. Tekwani,6,Health Sciences,0,0,4,86,,
46574,Seema S. Tekwani,6,Social Sciences,0,0,1,11,,
46575,Seema Sandhu,6,Social Sciences,0,0,2,7,,
46576,Seema Shah,2,Health Sciences,0,0,2,66,,
46577,Seema Shah,3,Health Sciences,1,0,2,51,,
46578,Seema Shah,5,Health Sciences,1,0,1,0,,Lurie Children's Hospital:1;
46579,Seema Shah,6,Health Sciences,0,0,1,1,,Children's Healthcare of Atlanta:1;Lurie Children's Hospital:2;Northwestern University:1;
46580,Seema Yousuf,2,Health Sciences,1,0,2,48,IN:1;,Jamia Hamdard:1;
46581,Seema Yousuf,3,Health Sciences,1,1,4,165,,
46582,Seema Yousuf,3,Life Sciences,2,0,4,133,,
46583,Seema Yousuf,4,Health Sciences,1,2,6,65,,
46584,Seema Yousuf,4,Life Sciences,1,1,5,242,,
46585,Seema Yousuf,5,Health Sciences,2,1,4,29,,
46586,Seema Yousuf,5,Life Sciences,0,0,5,66,,
46587,Seema Yousuf,6,Health Sciences,0,2,2,1,,Morehouse School of Medicine:1;
46588,Seema Yousuf,6,Life Sciences,0,0,1,5,,
46589,Seena Dehkharghani,3,Health Sciences,0,0,4,75,,Grady Memorial Hospital:1;
46590,Seena Dehkharghani,4,Health Sciences,0,1,22,518,,Advanced Imaging Research (United States):2;Grady Memorial Hospital:9;NYU Langone Health:1;
46591,Seena Dehkharghani,4,Life Sciences,1,1,1,0,,
46592,Seena Dehkharghani,4,Physical Sciences,0,0,1,0,,Emory University Hospital:1;
46593,Seena Dehkharghani,5,Health Sciences,0,0,2,27,,Grady Memorial Hospital:1;Johns Hopkins University:1;New York University:3;
46594,Seena Dehkharghani,6,Health Sciences,0,0,1,4,,NYU Langone Health:6;New York University:2;
46595,Segun Adeagbo,6,Health Sciences,0,0,1,0,,
46596,Segun Adeagbo,6,Life Sciences,0,0,2,15,,
46597,Segun Adeagbo,6,Social Sciences,0,0,1,1,,
46598,Seibi Kobara,6,Health Sciences,3,1,6,3,,
46599,Seibi Kobara,6,Social Sciences,0,0,1,1,,
46600,Seid Ali Gugssa,6,Health Sciences,1,0,1,1,ET:1;,Addis Ababa University:1;
46601,Seid Gibanica,6,Health Sciences,0,0,1,44,,
46602,Seid Gibanica,6,Life Sciences,0,0,1,0,,
46603,Sein Lee,6,Social Sciences,2,1,2,0,,
46604,Sejal Waghray,6,Health Sciences,0,0,1,0,,
46605,Sejal Waghray,6,Social Sciences,0,0,1,0,,
46606,Sejung Kwon,6,Health Sciences,0,0,1,2,,
46607,Selaem Hadera,6,Social Sciences,0,0,1,0,,
46608,Seleipiri Charles,6,Life Sciences,0,0,2,1,,Georgia Institute of Technology:2;
46609,Selen Bozkurt,6,Life Sciences,1,1,1,0,,
46610,Selen Bozkurt,6,Social Sciences,0,0,1,0,,
46611,Selina Vattathil,6,Health Sciences,0,0,2,10,,
46612,Selina Vattathil,6,Life Sciences,1,0,6,114,,
46613,Selina Vattathil,6,Social Sciences,0,0,2,24,,
46614,Selma Piranej,5,Life Sciences,0,0,3,58,,
46615,Selma Piranej,6,Health Sciences,2,0,2,5,,
46616,Selma Piranej,6,Life Sciences,1,0,5,66,,
46617,Selma Piranej,6,Physical Sciences,0,0,1,1,,
46618,Selma Selimovic,6,Health Sciences,0,0,1,1,,
46619,Selvaganesh Maduraiveeran,5,Physical Sciences,0,0,1,7,,
46620,Selvaganesh Maduraiveeran,6,Life Sciences,0,0,1,7,,
46621,Selwyn J. Hurwitz,0,Health Sciences,1,0,4,45,,Veterans Health Administration:2;
46622,Selwyn J. Hurwitz,0,Life Sciences,0,0,1,24,,
46623,Selwyn J. Hurwitz,1,Health Sciences,2,1,8,117,,Veterans Health Administration:1;
46624,Selwyn J. Hurwitz,2,Health Sciences,3,0,5,30,,
46625,Selwyn J. Hurwitz,3,Health Sciences,2,0,6,193,,Quest Diagnostics (United States):1;
46626,Selwyn J. Hurwitz,3,Life Sciences,0,0,4,125,,
46627,Selwyn J. Hurwitz,4,Life Sciences,0,2,6,437,,
46628,Selwyn J. Hurwitz,5,Health Sciences,0,0,2,18,,
46629,Selwyn J. Hurwitz,5,Life Sciences,0,0,4,259,,
46630,Selwyn J. Hurwitz,6,Health Sciences,3,0,4,39,,Children's Healthcare of Atlanta:2;
46631,Selwyn J. Hurwitz,6,Life Sciences,0,0,1,35,,
46632,Selwyn M. Vickers,6,Health Sciences,0,0,1,7,,University of Alabama at Birmingham:1;
46633,Semaje Testamark,6,Health Sciences,1,0,1,0,,
46634,Semetko Holli A.,6,Physical Sciences,0,0,1,0,,
46635,Semih Korkut,6,Health Sciences,0,0,1,1,TR:2;,Sağlık Bilimleri Üniversitesi:2;
46636,Semra Etyemez,6,Life Sciences,0,0,1,0,,Center for Translational Research in Neuroimaging and Data Science:1;Johns Hopkins Medicine:1;
46637,Sena Agezo,6,Life Sciences,1,1,1,6,,
46638,Sena Agezo,6,Social Sciences,0,0,3,24,,
46639,Sena Andea,6,Health Sciences,0,0,2,6,,
46640,Sena Andea,6,Life Sciences,0,0,1,3,,
46641,Senait Asier,4,Health Sciences,0,0,1,0,,
46642,Senait Asier,5,Health Sciences,0,0,1,5,,
46643,Senait Asier,6,Health Sciences,0,0,2,4,,
46644,Senait Bitew Alemu,6,Health Sciences,0,0,1,3,ET:1;,Addis Ababa University:1;
46645,Senait Kebede,6,Health Sciences,1,0,1,0,,
46646,Senait Kebede,6,Life Sciences,0,0,1,0,,
46647,Seneshaw Asress,1,Life Sciences,0,0,1,0,,
46648,Seneshaw Asress,2,Life Sciences,0,0,3,152,,
46649,Seneshaw Asress,3,Health Sciences,0,0,2,400,,
46650,Seneshaw Asress,4,Health Sciences,0,0,1,227,,
46651,Seneshaw Asress,4,Life Sciences,0,0,1,46,,
46652,Seneshaw Asress,5,Health Sciences,0,0,4,52,,
46653,Seneshaw Asress,6,Health Sciences,0,0,2,10,,
46654,Seneshaw Asress,6,Life Sciences,0,0,1,0,,
46655,Seo Yun Kim,6,Health Sciences,1,1,7,4,,
46656,Seo Yun Kim,6,Social Sciences,1,0,2,0,,
46657,Seo-Yeon Kim,6,Social Sciences,0,0,3,0,,
46658,Seohyun Park,6,Health Sciences,0,0,1,0,,
46659,Seong Jae Kang,0,Health Sciences,0,0,1,0,,
46660,Seong Jae Kang,0,Life Sciences,0,0,1,17,,Emory Eye Center:1;
46661,Seong Jae Kang,1,Health Sciences,4,0,10,162,DE:1;,Emory Eye Center:2;Heidelberg University:1;
46662,Seong Jae Kang,2,Health Sciences,6,1,8,464,,Emory Eye Center:4;Ophthalmology Associates (United States):1;
46663,Seong Jae Kang,2,Life Sciences,0,0,1,184,,
46664,Seong Jae Kang,3,Health Sciences,1,0,4,17,,
46665,Seong Jae Kang,3,Physical Sciences,0,0,1,0,,
46666,Seong Jae Kang,4,Health Sciences,0,0,1,0,,
46667,Seong Jae Kang,5,Health Sciences,0,0,1,53,,Emory Eye Center:1;
46668,Seong Jae Kang,6,Life Sciences,0,0,1,0,,
46669,Seong S. Shim,4,Life Sciences,1,1,1,30,,
46670,Seong S. Shim,5,Health Sciences,2,1,2,2,,Atlanta VA Medical Center:2;
46671,Seong S. Shim,6,Health Sciences,1,0,1,2,,
46672,Seong Su Kang,3,Health Sciences,0,0,1,376,,
46673,Seong Su Kang,4,Health Sciences,2,0,6,583,,
46674,Seong Su Kang,5,Health Sciences,4,0,8,370,,
46675,Seong Su Kang,5,Life Sciences,0,0,5,366,,
46676,Seong Su Kang,6,Health Sciences,2,0,14,312,,
46677,Seong Su Kang,6,Life Sciences,1,0,13,248,,
46678,Seonggeon Cho,6,Life Sciences,2,0,2,5,,
46679,Seongho Bae,4,Life Sciences,0,0,1,50,,
46680,Seongho Bae,5,Health Sciences,1,0,1,0,,
46681,Seongho Bae,5,Life Sciences,0,1,1,15,,
46682,Seongho Bae,6,Health Sciences,0,0,4,0,,
46683,Seongho Bae,6,Life Sciences,1,0,6,36,,
46684,Sepehr Saberian,6,Health Sciences,1,0,1,1,,Morehouse School of Medicine:4;
46685,Sepehr Saberian,6,Life Sciences,0,0,1,0,,
46686,Serdar Balcı,3,Health Sciences,0,0,3,324,,
46687,Serdar Balcı,4,Health Sciences,1,1,13,1178,TR:2;,Ankara Yıldırım Beyazıt University:2;
46688,Serdar Balcı,4,Life Sciences,0,0,2,93,,
46689,Serdar Balcı,5,Health Sciences,0,0,7,120,,
46690,Serdar Balcı,6,Health Sciences,0,0,4,26,TR:4;,Istanbul Memorial Hospital:2;Memorial Sisli Hospital:2;
46691,Serdar Charyyev,5,Health Sciences,2,1,2,16,,Georgia Institute of Technology:1;
46692,Serdar Charyyev,5,Physical Sciences,1,0,1,0,,
46693,Serdar Charyyev,6,Health Sciences,0,0,2,63,,Stanford University:4;
46694,Serdar Charyyev,6,Physical Sciences,3,0,6,30,,
46695,Serena C. Houghton,6,Health Sciences,0,0,1,0,,VA Boston Healthcare System:2;
46696,Serena Maria Dib,6,Social Sciences,0,0,1,0,,HOPE Clinic:1;
46697,Serena Wong,6,Health Sciences,0,0,1,1,,Yale University:4;
46698,Sergei Bombin,6,Health Sciences,0,0,3,0,,
46699,Sergei Ivanov,5,Physical Sciences,0,0,2,6,,
46700,Sergei Ivanov,6,Physical Sciences,3,0,3,1,,
46701,Sergei Urazhdin,2,Physical Sciences,0,0,1,56,,
46702,Sergei Urazhdin,3,Physical Sciences,1,0,16,961,,
46703,Sergei Urazhdin,4,Physical Sciences,3,1,21,653,,
46704,Sergei Urazhdin,5,Physical Sciences,1,4,24,307,,
46705,Sergei Urazhdin,6,Physical Sciences,4,4,15,51,,
46706,Sergey M. Plis,5,Health Sciences,0,0,1,13,,Center for Translational Research in Neuroimaging and Data Science:2;
46707,Sergey M. Plis,5,Life Sciences,0,0,5,36,,Center for Translational Research in Neuroimaging and Data Science:4;Georgia State University:2;
46708,Sergey M. Plis,5,Physical Sciences,0,0,2,16,,Center for Translational Research in Neuroimaging and Data Science:2;Georgia State University:1;
46709,Sergey M. Plis,6,Health Sciences,0,1,3,15,,Center for Translational Research in Neuroimaging and Data Science:3;
46710,Sergey M. Plis,6,Life Sciences,0,0,23,248,,Center for Translational Research in Neuroimaging and Data Science:21;Georgia Institute of Technology:2;Georgia State University:4;
46711,Sergey M. Plis,6,Physical Sciences,1,0,4,35,,Center for Translational Research in Neuroimaging and Data Science:4;Georgia State University:1;
46712,Sergey M. Plis,6,Social Sciences,0,0,1,0,,Center for Translational Research in Neuroimaging and Data Science:1;
46713,Sergey S. Shevkoplyas,6,Physical Sciences,0,0,1,4,,University of Houston:1;
46714,Sergey Volokhin,5,Physical Sciences,2,0,2,40,,
46715,Sergey Volokhin,6,Physical Sciences,4,1,4,4,,
46716,Sergi Valero,6,Health Sciences,0,0,1,0,ES:1;,Biomedical Research Networking Center on Neurodegenerative Diseases:1;
46717,Sergio A. Carrillo,6,Health Sciences,0,0,1,0,,Collaborative Group (United States):1;
46718,Sergio García-García,6,Health Sciences,0,0,1,0,,
46719,Sergio Ramírez-Pérez,5,Life Sciences,1,0,3,32,MX:1;,University of Guadalajara:1;
46720,Sergio Ramírez-Pérez,6,Health Sciences,4,1,4,13,,
46721,Sergio Ramírez-Pérez,6,Life Sciences,1,1,2,18,,
46722,Sergio Yahir Cruz,6,Health Sciences,0,0,1,1,,
46723,Serin Moghrabi,6,Health Sciences,0,0,1,0,AE:1;,Dubai Health Authority:1;
46724,Serina King,6,Health Sciences,0,1,1,0,,
46725,Seth A. Rosen,4,Health Sciences,1,1,1,0,,
46726,Seth A. Rosen,5,Health Sciences,1,6,9,89,,Emory Johns Creek Hospital:4;
46727,Seth A. Rosen,5,Social Sciences,0,0,1,0,GB:1;,University College London Hospitals NHS Foundation Trust:1;
46728,Seth A. Rosen,6,Health Sciences,1,4,7,6,,
46729,Seth Amos,6,Social Sciences,0,0,2,8,,
46730,Seth D. Norrholm,1,Life Sciences,3,1,4,323,,University of Kentucky:1;Veterans Health Administration:1;
46731,Seth D. Norrholm,2,Health Sciences,0,0,1,1,,Center for Neurosciences:1;
46732,Seth D. Norrholm,2,Life Sciences,1,0,3,177,,
46733,Seth D. Norrholm,2,Social Sciences,2,0,7,1894,,Atlanta Medical Center:1;Atlanta VA Medical Center:2;
46734,Seth D. Norrholm,3,Life Sciences,1,1,9,1027,,Atlanta VA Medical Center:4;Veterans Health Administration:1;
46735,Seth D. Norrholm,3,Social Sciences,1,0,5,141,,Atlanta VA Medical Center:1;Veterans Health Administration:1;
46736,Seth D. Norrholm,4,Health Sciences,0,0,5,412,,Atlanta VA Medical Center:2;Veterans Health Administration:1;
46737,Seth D. Norrholm,4,Life Sciences,1,1,10,704,,Atlanta VA Medical Center:1;Veterans Health Administration:2;
46738,Seth D. Norrholm,4,Social Sciences,1,2,12,415,,Veterans Health Administration:4;
46739,Seth D. Norrholm,5,Health Sciences,0,0,4,168,,Atlanta VA Health Care System:1;Veterans Health Administration:1;
46740,Seth D. Norrholm,5,Life Sciences,0,1,4,94,,Atlanta VA Medical Center:1;Wayne State University:1;
46741,Seth D. Norrholm,5,Social Sciences,0,0,8,230,,Atlanta VA Medical Center:1;Georgia State University:1;Wayne State University:2;
46742,Seth D. Norrholm,6,Life Sciences,0,0,1,0,,
46743,Seth D. Norrholm,6,Social Sciences,0,0,1,30,,United States Air Force Academy:1;Wayne State University:6;
46744,Seth E Amos,6,Health Sciences,1,0,1,0,,
46745,Seth Force,0,Health Sciences,1,0,1,16,,
46746,Seth Force,1,Health Sciences,2,1,12,152,,
46747,Seth Force,2,Health Sciences,3,4,19,507,,May Institute:1;
46748,Seth Force,3,Health Sciences,2,2,15,175,,Emory Healthcare:1;Piedmont Cancer Institute:1;
46749,Seth Force,3,Life Sciences,0,0,1,0,,
46750,Seth Force,3,Physical Sciences,0,0,1,2,,
46751,Seth Force,4,Health Sciences,4,4,37,666,,Emory Healthcare:4;
46752,Seth Force,5,Health Sciences,0,0,13,93,,Thoracic Surgery Foundation:1;
46753,Seth Force,5,Life Sciences,0,0,1,0,,
46754,Seth Force,6,Health Sciences,0,0,10,42,,Emory Clinic:1;
46755,Seth J. Welsh,6,Health Sciences,1,0,1,0,,Mayo Clinic in Arizona:3;
46756,Seth R. Thaller,6,Health Sciences,1,0,1,4,,Shriners Hospitals for Children - Chicago:1;University of Miami:1;
46757,Seth Schobel,5,Health Sciences,0,0,1,0,,Duke University:1;Henry M. Jackson Foundation:1;J. Craig Venter Institute:1;
46758,Seth Schobel,6,Health Sciences,0,0,1,0,,Henry M. Jackson Foundation:1;Uniformed Services University of the Health Sciences:2;Walter Reed National Military Medical Center:2;
46759,Seth Schobel,6,Life Sciences,0,0,1,6,,Henry M. Jackson Foundation:1;
46760,Seth Wiley,6,Physical Sciences,0,0,1,2,,
46761,Seth Zissette,6,Health Sciences,3,1,4,7,,
46762,Seth Zissette,6,Social Sciences,1,0,1,0,,
46763,Sette Higor,6,Health Sciences,0,0,1,0,DE:1;,Leibniz Institute of Virology (LIV):1;
46764,Seulgi E. Kim,6,Health Sciences,1,0,1,0,,Baylor College of Medicine:1;
46765,Seung Hyo Kim,5,Health Sciences,1,0,2,7,,Children's Healthcare of Atlanta:2;
46766,Seung Hyo Kim,6,Health Sciences,1,0,1,2,,Children's Healthcare of Atlanta:1;
46767,Seung Kyu Lee,6,Physical Sciences,0,0,1,4,,
46768,Seung Yup Lee,5,Health Sciences,0,0,2,10,,Georgia Institute of Technology:3;The Wallace H. Coulter Department of Biomedical Engineering:4;
46769,Seung Yup Lee,5,Life Sciences,0,0,2,19,,Georgia Institute of Technology:2;
46770,Seung Yup Lee,5,Physical Sciences,1,0,1,1,,Georgia Institute of Technology:1;
46771,Seung Yup Lee,6,Health Sciences,2,0,6,3,,Georgia Institute of Technology:1;Kennesaw State University:2;The Wallace H. Coulter Department of Biomedical Engineering:4;
46772,Seunghee Kim‐Schulze,6,Health Sciences,0,0,1,0,,Icahn School of Medicine at Mount Sinai:11;
46773,Seungmoon Song,6,Life Sciences,1,0,1,1,,
46774,Seyed Ahmad Naseri Alavi,6,Health Sciences,2,2,3,0,,
46775,Seyed Amir Razavi,6,Health Sciences,0,0,1,0,,
46776,Seyed Amir Razavi,6,Life Sciences,1,0,1,2,,
46777,Seyedeh Somayyeh Mousavi,6,Health Sciences,1,0,1,1,,
46778,Seyyed Bahram Borgheai,6,Health Sciences,1,0,1,1,,
46779,Seyyed Bahram Borgheai,6,Life Sciences,1,0,3,3,,University of Rhode Island:1;
46780,Seyyed Shamsadin Athari,6,Physical Sciences,0,0,1,25,,Institute for Health Metrics and Evaluation:1;
46781,Sha Yi,4,Health Sciences,0,0,4,135,,Center for Cancer and Blood Disorders:1;
46782,Sha Yi,5,Health Sciences,0,0,2,25,,
46783,Sha Yi,5,Life Sciences,0,1,2,53,,Center for Cancer and Blood Disorders:1;
46784,Sha Yi,6,Health Sciences,0,0,2,18,,HOPE Clinic:1;
46785,Sha Yi,6,Life Sciences,0,0,1,0,,East Carolina University:1;
46786,Shaan Kataria,6,Physical Sciences,0,0,1,0,,"Rutgers, The State University of New Jersey:1;"
46787,Shabatun Islam,5,Health Sciences,5,0,10,19,,
46788,Shabatun Islam,5,Life Sciences,1,0,2,8,,
46789,Shabatun Islam,5,Social Sciences,0,1,2,139,,
46790,Shabatun Islam,6,Health Sciences,7,0,17,60,,Emory Healthcare:1;
46791,Shabatun Islam,6,Life Sciences,1,0,3,5,,Emory Clinic:1;
46792,Shabatun Islam,6,Social Sciences,5,0,5,72,,
46793,Shabber Mohammed,5,Life Sciences,0,0,1,24,,
46794,Shabber Mohammed,6,Health Sciences,0,0,1,5,,
46795,Shabber Mohammed,6,Physical Sciences,1,0,1,3,,The Ohio State University:1;
46796,Shabnam Hossein,5,Life Sciences,0,0,1,0,,
46797,Shabnam Hossein,5,Social Sciences,0,0,1,9,,
46798,Shabnam Hossein,6,Life Sciences,1,0,6,21,,
46799,Shabnam Hossein,6,Social Sciences,1,0,1,6,,
46800,Shabnam Jain,1,Health Sciences,2,1,2,76,,Children's Healthcare of Atlanta:1;
46801,Shabnam Jain,2,Health Sciences,1,1,3,57,,Children's Healthcare of Atlanta:2;
46802,Shabnam Jain,2,Life Sciences,0,0,2,91,,Children's Healthcare of Atlanta:1;
46803,Shabnam Jain,3,Health Sciences,1,2,5,230,,Children's Healthcare of Atlanta:1;
46804,Shabnam Jain,3,Social Sciences,0,0,1,10,,
46805,Shabnam Jain,4,Health Sciences,2,3,11,152,,Children's Healthcare of Atlanta:4;Morehouse School of Medicine:1;
46806,Shabnam Jain,5,Health Sciences,1,2,5,29,,Children's Healthcare of Atlanta:1;
46807,Shabnam Jain,6,Health Sciences,0,0,8,31,,Children's Healthcare of Atlanta:5;
46808,Shabnam Jain,6,Life Sciences,0,0,1,0,,
46809,Shabnam Seydafkan,2,Health Sciences,0,0,2,92,,
46810,Shabnam Seydafkan,3,Health Sciences,0,0,6,122,,
46811,Shabnam Seydafkan,4,Health Sciences,0,0,1,7,,
46812,Shabnam Seydafkan,6,Health Sciences,0,0,1,0,,
46813,Shacoria L Anderson,6,Health Sciences,1,1,2,2,,
46814,Shadab Momin,5,Health Sciences,1,0,1,0,,
46815,Shadab Momin,6,Health Sciences,3,1,4,12,,
46816,Shadab Momin,6,Life Sciences,1,0,3,36,,Piedmont Cancer Institute:1;
46817,Shadab Momin,6,Physical Sciences,6,0,9,80,,
46818,Shadman H Ibnamasud,6,Health Sciences,0,0,1,1,,
46819,Shadman Ibnamasud,6,Health Sciences,0,0,1,3,,
46820,Shadé Owolabi,4,Health Sciences,0,0,1,5,,
46821,Shadé Owolabi,5,Health Sciences,0,0,2,17,,
46822,Shadé Owolabi,6,Health Sciences,0,0,2,3,,
46823,Shadé Owolabi,6,Social Sciences,0,0,2,4,,
46824,Shafa‐at Ali Sheikh,5,Health Sciences,1,1,1,12,,
46825,Shafa‐at Ali Sheikh,6,Health Sciences,3,2,4,7,,
46826,Shafa‐at Ali Sheikh,6,Physical Sciences,1,0,1,2,,
46827,Shafa‐at Ali Sheikh,6,Social Sciences,0,0,1,2,,
46828,Shahad Iqneibi,6,Health Sciences,0,0,1,33,JO:1;,University of Jordan:1;
46829,Shahana Sulaiman,5,Life Sciences,0,0,1,18,,
46830,Shahana Sulaiman,6,Health Sciences,0,0,1,34,,
46831,Shaheen A. Rana,6,Social Sciences,0,0,1,16,,
46832,Shaheen Rana,6,Health Sciences,0,0,3,10,,
46833,Shaheen Rana,6,Social Sciences,0,0,1,0,,
46834,Shaheer Sherani,6,Health Sciences,0,0,1,2,,Eastern Virginia Medical School:1;
46835,Shahein Holmes Tajmir,6,Health Sciences,0,0,1,2,,
46836,Shahein Tajmir,6,Health Sciences,0,0,1,5,,
46837,Shahin Hakimian,6,Health Sciences,0,0,1,0,,University of Washington:1;
46838,Shahriar Iravanian,1,Health Sciences,1,0,2,139,,Atlanta VA Medical Center:1;
46839,Shahriar Iravanian,1,Life Sciences,1,0,2,61,,
46840,Shahriar Iravanian,2,Health Sciences,1,0,3,25,,
46841,Shahriar Iravanian,2,Life Sciences,1,0,4,109,,
46842,Shahriar Iravanian,3,Health Sciences,1,0,4,24,,Georgia Institute of Technology:1;
46843,Shahriar Iravanian,4,Health Sciences,1,0,5,24,,
46844,Shahriar Iravanian,5,Health Sciences,3,3,7,10,,Kaiser Permanente:1;
46845,Shahriar Iravanian,5,Life Sciences,3,2,3,11,,
46846,Shahriar Iravanian,5,Physical Sciences,0,0,1,6,,
46847,Shahriar Iravanian,5,Social Sciences,0,0,1,0,,
46848,Shahriar Iravanian,6,Health Sciences,6,4,14,10,,Emory University Hospital:1;
46849,Shahriar Iravanian,6,Physical Sciences,2,0,2,0,,
46850,Shailesh Singh,6,Health Sciences,0,2,2,8,,Morehouse School of Medicine:2;
46851,Shailesh Singh,6,Life Sciences,0,0,1,1,,Morehouse School of Medicine:1;
46852,Shaina Blair,4,Health Sciences,0,0,2,106,,Cystic Fibrosis Foundation:2;
46853,Shaina Blair,5,Health Sciences,0,0,1,113,,
46854,Shaina Blair,6,Health Sciences,0,0,1,2,,Children's Healthcare of Atlanta:1;
46855,Shakia T. Hardy,5,Health Sciences,4,1,5,6,,
46856,Shakia T. Hardy,5,Life Sciences,0,0,1,21,,
46857,Shakia T. Hardy,5,Social Sciences,0,0,1,76,,
46858,Shakia T. Hardy,6,Social Sciences,0,0,1,0,,
46859,Shakira F. Suglia,4,Health Sciences,0,0,1,35,,
46860,Shakira F. Suglia,4,Life Sciences,0,0,1,23,,
46861,Shakira F. Suglia,4,Physical Sciences,0,0,1,77,,
46862,Shakira F. Suglia,4,Social Sciences,1,1,2,85,,Columbia University:1;
46863,Shakira F. Suglia,5,Health Sciences,0,2,13,223,,Columbia University:1;
46864,Shakira F. Suglia,5,Social Sciences,4,4,11,343,,
46865,Shakira F. Suglia,6,Health Sciences,4,5,28,238,IN:1;,Columbia University:1;Emory and Henry College:1;Public Health Department:1;
46866,Shakira F. Suglia,6,Life Sciences,1,0,7,34,,GTx (United States):1;
46867,Shakira F. Suglia,6,Physical Sciences,0,0,3,3,,
46868,Shakira F. Suglia,6,Social Sciences,3,3,34,141,,Columbia University Irving Medical Center:1;Georgia Department of Public Health:1;Sullivan University:1;
46869,Shalini Vemuru,6,Health Sciences,1,0,2,0,,
46870,Shalini Vemuru,6,Life Sciences,0,0,1,0,,
46871,Shalmali Dharmadhikari,4,Health Sciences,1,0,1,0,,
46872,Shalmali Dharmadhikari,5,Health Sciences,0,0,9,41,,Purdue University West Lafayette:1;
46873,Shalmali Dharmadhikari,6,Health Sciences,0,0,4,7,,
46874,Shama Cash‐Goldwasser,6,Life Sciences,0,0,1,2,,Centers for Disease Control and Prevention:1;Regions Hospital:1;
46875,Shama Jaswal,6,Social Sciences,0,0,1,0,,Presbyterian Hospital:1;University of Puget Sound:1;
46876,Shamaya L. Whitby,6,Health Sciences,0,0,2,2,,
46877,Shamekia Winding,6,Health Sciences,1,0,1,0,,
46878,Shamia J. Moore,5,Health Sciences,0,0,1,32,,
46879,Shamia J. Moore,5,Social Sciences,1,0,1,14,,
46880,Shamia J. Moore,6,Health Sciences,1,0,10,41,,
46881,Shamie Das,6,Health Sciences,0,0,2,1,,
46882,Shamika Danzy,1,Health Sciences,1,0,3,15,,
46883,Shamika Danzy,3,Health Sciences,1,0,4,177,,
46884,Shamika Danzy,4,Health Sciences,0,0,1,44,,
46885,Shamika Danzy,5,Health Sciences,0,1,3,55,,
46886,Shamika Danzy,5,Life Sciences,0,0,1,24,,
46887,Shamika Danzy,6,Health Sciences,1,0,3,16,,
46888,Shan H. Siddiqi,6,Social Sciences,0,0,1,0,,Brigham and Women's Hospital:1;
46889,Shan Liang,5,Life Sciences,0,0,2,56,,
46890,Shan Liang,6,Life Sciences,0,0,4,44,,
46891,Shan Ping Yu,1,Life Sciences,0,0,1,66,,
